order_id,date,country,category,customer_name,sales_manager,sales_rep,device_type,order_value_eur,cost,profit_eur,profit_margin
30-7981953,,UK,Books,Dibbert Inc,Jessamine Apark,Genevra Charrisson,PC,125099.05,108473.39,16625.660000000003,0.13289997006372153
62-1694462,,Luxembourg,Appliances,Hessel-Stiedemann,Ilsa Kob,Jocelyn Laurentino,PC,26490.47,21168.53,5321.940000000002,0.20090017277911648
98-3033030,2020-09-27,Luxembourg,Accessories,"Zieme, Bailey and Herzog",Ilsa Kob,Jocelyn Laurentino,PC,160185.99,130487.51,29698.479999999996,0.1853999841059758
09-8360520,2020-11-16,Portugal,Beauty,Romaguera-Haley,Celine Tumasian,Brynn Dempster,Mobile,87459.79,69967.83,17491.959999999992,0.20000002286765145
03-2027170,2020-10-29,France,Appliances,Johns and Sons,Othello Bowes,Ora Grennan,PC,29443.71,23958.35,5485.360000000001,0.18629989223504784
80-3039005,2019-12-30,Portugal,Appliances,"Rowe, Hermiston and Kessler",Celine Tumasian,Aurelie Wren,PC,151151.77,124035.14,27116.62999999999,0.17940001628826438
46-0270404,2019-10-25,France,Beauty,West-Cummings,Othello Bowes,Amelina Piscopiello,PC,155044.02,134268.12,20775.899999999994,0.1340000085137111
92-7234550,2019-03-28,Sweden,Appliances,Johns and Sons,Maxie Marrow,Alyosha Meah,PC,57227.99,46331.78,10896.21,0.19040001230167264
39-5542863,,Sweden,Books,Hessel-Stiedemann,Maxie Marrow,Alyosha Meah,PC,249842.77,218737.35,31105.419999999984,0.12449998052775345
90-2530115,,Italy,Other,Schoen-Keeling,Piggy Roscrigg,Joshua Prevost,Mobile,109390.57,87414.0,21976.570000000007,0.20090004101816095
79-6623911,2020-04-14,Sweden,Clothing,"Murray, Reichel and Nolan",Maxie Marrow,Anita Woakes,PC,120763.23,96719.27,24043.959999999992,0.1991000075105642
97-5797169,2020-01-25,Finland,Outdoors,Gislason-Stanton,Hube Corey,Mellicent Mattys,PC,177464.83,142717.22,34747.609999999986,0.19579997907190957
49-2256360,2019-06-14,Sweden,Smartphones,"Schowalter, Lesch and Beahan",Maxie Marrow,Alyosha Meah,Mobile,251587.2,201848.41,49738.79000000001,0.19770000222586842
40-7356336,2019-04-21,Netherlands,Clothing,Hessel-Stiedemann,Denice Amberg,Nero Harbisher,PC,62567.58,49916.42,12651.160000000003,0.2021999252648097
70-0364033,2020-12-13,France,Clothing,Hessel-Stiedemann,Othello Bowes,Avrit Chanders,PC,234340.31,204438.49,29901.820000000007,0.12759998482548737
54-7503816,,Sweden,Beauty,Johns and Sons,Maxie Marrow,Madelon Bront,PC,148243.05,120566.07,27676.97999999998,0.18670001730266603
09-3747816,,Sweden,Electronics,McGlynn-Bergstrom,Maxie Marrow,Tarrah Castelletti,PC,90602.07,71630.0,18972.070000000007,0.20939996183310167
82-8836162,2020-10-27,Sweden,Appliances,Altenwerth-Konopelski,Maxie Marrow,Madelon Bront,Tablet,36181.81,29698.03,6483.779999999999,0.17919999027135455
75-9517276,,Sweden,Books,Johns and Sons,Maxie Marrow,Anita Woakes,Mobile,81262.34,65326.8,15935.539999999994,0.19609994002141698
95-4271285,,Portugal,Accessories,"Zieme, Bailey and Herzog",Celine Tumasian,Smitty Culverhouse,PC,121736.23,106214.86,15521.369999999995,0.12750000554477492
73-8632957,2020-04-27,Sweden,Books,McGlynn-Prosacco,Maxie Marrow,Madelon Bront,PC,131839.16,115372.45,16466.710000000006,0.12489999177786028
82-0533747,2020-02-21,Luxembourg,Smartphones,Kirlin and Sons,Ilsa Kob,Jocelyn Laurentino,PC,47182.43,40576.89,6605.540000000001,0.13999999576113398
72-2647440,2020-10-29,Portugal,Books,Kirlin and Sons,Celine Tumasian,Smitty Culverhouse,PC,36321.68,31581.7,4739.98,0.13050002092414226
01-8080546,2020-05-30,Sweden,Beauty,"Zieme, Bailey and Herzog",Maxie Marrow,Caro Morfield,Tablet,82116.31,70652.87,11463.440000000002,0.1396000380435994
51-5334556,2020-05-17,Portugal,Other,"Rowe, Hermiston and Kessler",Celine Tumasian,Aurelie Wren,PC,77087.84,65894.69,11193.149999999994,0.14519994333736677
93-2085046,2019-09-16,Sweden,Appliances,"Swaniawski, Runolfsson and Green",Maxie Marrow,Tarrah Castelletti,PC,94115.99,75669.26,18446.73000000001,0.19599995707424434
75-1785229,,UK,Beauty,Wiza and Sons,Jessamine Apark,Jay Morefield,PC,60301.96,48820.47,11481.489999999998,0.1903999471990628
04-1808253,,Portugal,Electronics,Hessel-Stiedemann,Celine Tumasian,Brynn Dempster,PC,66146.57,56145.21,10001.360000000008,0.15119997907676855
63-4386955,2020-04-30,Portugal,Games,McGlynn-Bergstrom,Celine Tumasian,Brynn Dempster,PC,134120.38,105981.92,28138.460000000006,0.20980003188180651
00-1210718,,UK,Books,Gislason-Stanton,Jessamine Apark,Winny Agnolo,PC,137306.45,108732.98,28573.470000000016,0.2080999836497121
05-5082715,2019-04-23,Sweden,Electronics,"Keeling, Monahan and Pollich",Maxie Marrow,Anita Woakes,PC,132632.97,112035.07,20597.899999999994,0.1552999981829555
73-9492768,2019-11-18,Netherlands,Clothing,"Hamill, Kulas and Roob",Denice Amberg,Nero Harbisher,PC,73981.77,61959.73,12022.04,0.1625000321025031
24-8477374,,Finland,Outdoors,McGlynn-Prosacco,Hube Corey,Wat Bowkley,PC,93007.22,81837.05,11170.169999999998,0.12010003094383423
81-7970957,2019-10-15,Bulgaria,Electronics,Homenick-Marvin,Charil Alpe,Bernadine Fullagar,PC,147672.87,129110.39,18562.479999999996,0.12570000163198558
71-4409662,,Sweden,Electronics,Friesen-Rath,Maxie Marrow,Caro Morfield,PC,53593.86,45629.81,7964.050000000003,0.14860004485588466
50-2481520,2020-06-29,Sweden,Other,"Rowe, Hermiston and Kessler",Maxie Marrow,Anita Woakes,Tablet,110092.84,92797.25,17295.589999999997,0.15710004392656232
33-8484080,,Sweden,Appliances,Larkin-Collier,Maxie Marrow,Tarrah Castelletti,PC,174380.2,151518.96,22861.24000000002,0.13109997580000493
57-6995715,,France,Electronics,"Rowe, Hermiston and Kessler",Othello Bowes,Crysta Halls,PC,55804.05,46401.07,9402.980000000003,0.16849995654437272
16-3423161,2019-04-24,Portugal,Games,"Fisher, Morar and Skiles",Celine Tumasian,Brynn Dempster,PC,78938.82,65471.86,13466.960000000006,0.1705999658976408
00-4698524,,Sweden,Appliances,Johns and Sons,Maxie Marrow,Madelon Bront,Mobile,124593.04,109106.13,15486.909999999989,0.12429996089669205
57-1931933,,Sweden,Smartphones,"Murray, Reichel and Nolan",Maxie Marrow,Madelon Bront,PC,126682.79,106514.89,20167.899999999994,0.15919999867385298
85-7784608,,France,Appliances,Johns and Sons,Othello Bowes,Amelina Piscopiello,PC,86077.83,72288.16,13789.669999999998,0.16020001898282052
48-7252604,2020-11-15,Spain,Electronics,McClure Inc,Emalia Dinse,Bertha Walbrook,PC,131409.9,115325.33,16084.569999999992,0.1223999866067929
67-6072579,2020-04-22,France,Clothing,McGlynn-Bergstrom,Othello Bowes,Amelina Piscopiello,PC,123562.02,102927.16,20634.86,0.16700002152765064
48-7080069,,Netherlands,Beauty,McClure Inc,Denice Amberg,Nero Harbisher,Tablet,214983.15,180413.86,34569.29000000001,0.16079999758120583
66-7717800,,Finland,Games,Tillman and Sons,Hube Corey,Mellicent Mattys,PC,135629.36,118526.5,17102.859999999986,0.12609998307151185
04-6732680,,France,Beauty,"Leffler, Prohaska and Streich",Othello Bowes,Crysta Halls,Tablet,38648.72,32368.3,6280.420000000002,0.16250007762223437
76-2572347,2019-10-29,Portugal,Electronics,Walter LLC,Celine Tumasian,Hortense Gerring,Tablet,136324.9,110436.8,25888.09999999999,0.1899000109297714
48-8166416,2019-02-19,Sweden,Outdoors,Labadie and Sons,Maxie Marrow,Tarrah Castelletti,Mobile,113586.11,91641.27,21944.839999999997,0.19320003123621363
62-7218897,2019-10-30,Sweden,Clothing,Kihn Inc,Maxie Marrow,Caro Morfield,PC,67611.54,56191.95,11419.589999999997,0.16890001322259482
04-2863062,2020-05-19,Portugal,Books,Johns and Sons,Celine Tumasian,Corene Shirer,PC,143322.47,114213.68,29108.790000000008,0.2030999744841127
74-0214938,2020-11-20,Sweden,Games,Walter LLC,Maxie Marrow,Madelon Bront,PC,171748.56,136574.45,35174.109999999986,0.20480002859994859
50-1986322,2019-03-22,France,Electronics,Wiza and Sons,Othello Bowes,Maighdiln Upcraft,PC,50516.2,43918.78,6597.419999999998,0.13060008472529602
93-9111830,2019-05-31,Portugal,Clothing,"Schowalter, Lesch and Beahan",Celine Tumasian,Hortense Gerring,PC,76856.57,65535.6,11320.970000000008,0.1472999640759405
36-1142710,2019-10-18,Finland,Beauty,Romaguera-Dietrich,Hube Corey,Wat Bowkley,PC,125280.28,99372.32,25907.959999999992,0.2067999848020773
44-7664180,,France,Books,Johns and Sons,Othello Bowes,Ora Grennan,Mobile,184431.48,153059.69,31371.790000000008,0.17009997425602183
78-3726363,,France,Smartphones,Rath-Schroeder,Othello Bowes,Avrit Chanders,PC,102255.86,83379.43,18876.430000000008,0.18459998282739012
54-5705354,2019-04-13,France,Games,Hilll-Vandervort,Othello Bowes,Maighdiln Upcraft,PC,101318.72,86657.9,14660.820000000007,0.14470001200173085
04-2788693,2020-11-22,Portugal,Beauty,"Swaniawski, Runolfsson and Green",Celine Tumasian,Corene Shirer,PC,83226.45,71699.59,11526.86,0.13849996004875856
15-2503493,,UK,Appliances,McGlynn-Prosacco,Jessamine Apark,Jay Morefield,PC,129485.51,112794.83,16690.679999999993,0.12889998270848987
56-2537757,2019-07-18,France,Other,Larkin-Collier,Othello Bowes,Amelina Piscopiello,PC,177802.7,155079.51,22723.190000000002,0.12780002778360508
94-0775004,2020-01-24,Spain,Electronics,Corwin and Sons,Emalia Dinse,Manuel Goudie,PC,44038.31,36252.34,7785.970000000001,0.1767999271543345
44-5240815,,Portugal,Books,"Bashirian, Okuneva and Bechtelar",Celine Tumasian,Aurelie Wren,PC,113781.45,91104.81,22676.64,0.19929997376549516
98-5257166,,Luxembourg,Beauty,Altenwerth-Konopelski,Ilsa Kob,Jocelyn Laurentino,Tablet,312928.72,270401.71,42527.00999999995,0.13589999025976252
74-6211038,2020-03-20,Ireland,Outdoors,Baumbach Group,Glenine Suttaby,Bunnie Tonbridge,Mobile,65397.28,53920.06,11477.220000000001,0.1754999596313486
18-2580592,2020-06-13,France,Appliances,Goldner-Dibbert,Othello Bowes,Amelina Piscopiello,PC,250488.42,214142.55,36345.870000000024,0.14510000102998782
82-4770311,,UK,Outdoors,Kihn Inc,Jessamine Apark,Winny Agnolo,PC,111523.01,98017.57,13505.439999999988,0.1211000312850235
56-9241023,,France,Clothing,Hessel-Stiedemann,Othello Bowes,Amelina Piscopiello,Tablet,271411.92,231514.37,39897.54999999999,0.14699999174686207
02-3333733,2019-03-15,Bulgaria,Outdoors,Wisoky Inc,Charil Alpe,Shermy McGready,Mobile,83141.47,72000.51,11140.960000000006,0.13400003632363014
96-1698894,2020-05-14,Ireland,Games,Gleichner-Green,Glenine Suttaby,Bunnie Tonbridge,PC,126523.36,106368.19,20155.17,0.15929999013620882
70-9736399,2020-09-22,Portugal,Books,"Murray, Reichel and Nolan",Celine Tumasian,Hortense Gerring,Mobile,95410.97,80593.65,14817.320000000007,0.15529996183876976
37-6597365,2019-08-29,Luxembourg,Games,West-Cummings,Ilsa Kob,Jocelyn Laurentino,PC,136079.62,119178.53,16901.089999999997,0.1242000087889722
14-5110197,2019-02-19,Sweden,Books,"Farrell, Swaniawski and Crist",Maxie Marrow,Alyosha Meah,PC,25907.52,22454.05,3453.470000000001,0.13329990674522305
68-6141868,2019-12-26,France,Books,Franecki-White,Othello Bowes,Amelina Piscopiello,PC,180515.09,148852.74,31662.350000000006,0.17540001780460573
28-7069317,2019-05-27,Finland,Games,Hilll-Vandervort,Hube Corey,Wat Bowkley,PC,28538.19,24970.92,3567.2700000000004,0.1249998685971325
19-1017922,2019-01-29,Sweden,Clothing,Kirlin and Sons,Maxie Marrow,Alyosha Meah,PC,162142.74,136037.76,26104.97999999998,0.16099999296915782
07-6200800,2020-05-27,Ireland,Clothing,Kihn Inc,Glenine Suttaby,Bunnie Tonbridge,Mobile,37520.09,32781.3,4738.789999999994,0.1263000701757377
70-0112393,2019-07-18,Germany,Beauty,Johns and Sons,Rickard Doogood,Casie MacBain,PC,230765.62,195435.4,35330.22,0.1531000155049093
81-4176165,,France,Beauty,Wisoky Inc,Othello Bowes,Ora Grennan,PC,26713.46,22043.95,4669.509999999998,0.17479989488445147
87-7908481,,Portugal,Smartphones,Kirlin and Sons,Celine Tumasian,Aurelie Wren,Mobile,56763.04,47663.92,9099.120000000003,0.1603000825889523
25-6638623,,France,Games,"Schmitt, Purdy and Johnson",Othello Bowes,Ora Grennan,PC,18326.41,15067.97,3258.4400000000005,0.17780023474319304
01-4729172,,Portugal,Games,Johns and Sons,Celine Tumasian,Smitty Culverhouse,PC,69871.92,58014.66,11857.259999999995,0.16969993095938962
12-4509008,2019-03-21,Portugal,Clothing,"Hartmann, Hane and Pfannerstill",Celine Tumasian,Smitty Culverhouse,PC,106516.4,86928.03,19588.369999999995,0.18390003792843165
83-9569509,2020-04-15,Sweden,Games,"Rowe, Hermiston and Kessler",Maxie Marrow,Alyosha Meah,PC,53849.12,47354.92,6494.200000000004,0.12059992809538957
92-4440351,2019-11-15,Finland,Appliances,Corwin and Sons,Hube Corey,Wat Bowkley,PC,99989.89,81191.79,18798.100000000006,0.1880000068006876
55-4161787,,France,Beauty,"Swaniawski, Runolfsson and Green",Othello Bowes,Crysta Halls,PC,132760.25,105039.91,27720.339999999997,0.20879999849352496
21-4464304,2020-05-22,Luxembourg,Outdoors,Stamm-Zulauf,Ilsa Kob,Jocelyn Laurentino,PC,120831.28,95746.71,25084.569999999992,0.20759996914706186
38-6891011,2019-05-22,Portugal,Clothing,"Farrell, Swaniawski and Crist",Celine Tumasian,Hortense Gerring,PC,80474.78,66568.74,13906.039999999994,0.1727999753463134
51-3543971,,Finland,Beauty,Labadie and Sons,Hube Corey,Mellicent Mattys,Mobile,222379.49,192869.73,29509.75999999998,0.13270000754116298
46-2962443,,Sweden,Books,Johns and Sons,Maxie Marrow,Madelon Bront,PC,173944.47,139729.59,34214.880000000005,0.19670001581539215
78-7666796,2019-10-29,Spain,Electronics,Kirlin and Sons,Emalia Dinse,Perri Aldersley,PC,107359.01,90868.67,16490.339999999997,0.15359996333796294
60-0406937,2020-07-30,France,Beauty,"Farrell, Swaniawski and Crist",Othello Bowes,Ora Grennan,PC,106730.16,89503.91,17226.25,0.1614000203878641
89-7467187,,France,Books,Johns and Sons,Othello Bowes,Ora Grennan,PC,40544.43,32666.65,7877.779999999999,0.19429993219783825
56-7910696,,France,Books,McClure Inc,Othello Bowes,Amelina Piscopiello,PC,144204.86,115262.94,28941.919999999984,0.20070003188519434
49-7167664,2019-12-23,France,Appliances,Corwin and Sons,Othello Bowes,Amelina Piscopiello,Tablet,238659.41,204507.25,34152.16,0.14309999341739763
30-9690927,2020-03-15,France,Electronics,West-Cummings,Othello Bowes,Crysta Halls,PC,16388.9,13430.7,2958.2000000000007,0.18050021661002266
70-4650708,2020-04-13,Portugal,Books,Gislason-Stanton,Celine Tumasian,Hortense Gerring,PC,55166.78,47443.43,7723.3499999999985,0.14000001450148075
71-1921602,2019-08-26,Sweden,Beauty,"Leffler, Prohaska and Streich",Maxie Marrow,Anita Woakes,PC,46849.71,39630.17,7219.540000000001,0.1540999933617519
84-5310661,,Portugal,Smartphones,Gislason-Stanton,Celine Tumasian,Smitty Culverhouse,Tablet,294472.77,255572.92,38899.850000000006,0.1320999900941605
47-9858688,,France,Books,Considine-Fisher,Othello Bowes,Avrit Chanders,PC,80294.56,65295.54,14999.019999999997,0.1867999525746202
26-1781486,2019-12-21,France,Beauty,"Rowe, Hermiston and Kessler",Othello Bowes,Ora Grennan,Mobile,56823.17,46583.63,10239.54,0.18020008387423653
70-5394452,2019-08-27,France,Appliances,Johns and Sons,Othello Bowes,Ora Grennan,PC,72314.73,57309.42,15005.309999999998,0.20750004874525563
15-7053450,,Germany,Appliances,Johns and Sons,Rickard Doogood,Casie MacBain,PC,241782.39,196544.91,45237.48000000001,0.18709997862127184
22-6046651,,Sweden,Outdoors,Hane Inc,Maxie Marrow,Madelon Bront,PC,152522.94,122399.66,30123.28,0.19749999573834598
29-1727395,,Portugal,Clothing,Johns and Sons,Celine Tumasian,Brynn Dempster,PC,98521.87,84571.17,13950.699999999997,0.1416000325612983
63-0019978,,Luxembourg,Books,"Swaniawski, Runolfsson and Green",Ilsa Kob,Jocelyn Laurentino,PC,108920.56,94270.74,14649.819999999992,0.13450004296709447
53-2132479,2020-02-24,Luxembourg,Beauty,McClure Inc,Ilsa Kob,Jocelyn Laurentino,PC,74732.79,64098.31,10634.479999999996,0.14230005329655157
84-0679518,,Portugal,Outdoors,"Spencer, Rogahn and Muller",Celine Tumasian,Smitty Culverhouse,PC,152676.77,122385.7,30291.069999999992,0.19839999234985123
71-6499815,2019-04-18,Sweden,Smartphones,"Spencer, Rogahn and Muller",Maxie Marrow,Caro Morfield,PC,63196.98,54671.71,8525.270000000004,0.13489995882714653
98-0946281,,Portugal,Smartphones,Larkin-Collier,Celine Tumasian,Hortense Gerring,PC,172444.09,149681.47,22762.619999999995,0.1320000006958777
90-6933957,,UK,Clothing,"Keeling, Monahan and Pollich",Jessamine Apark,Genevra Charrisson,PC,78013.63,64509.47,13504.160000000003,0.17310000829342262
29-8090560,,France,Books,Altenwerth-Konopelski,Othello Bowes,Ora Grennan,PC,84712.13,73004.91,11707.220000000001,0.13820004289822485
82-0537890,,Portugal,Electronics,Larkin-Collier,Celine Tumasian,Corene Shirer,Mobile,28859.73,23656.32,5203.41,0.18030002359689434
40-9830607,,Luxembourg,Electronics,Tillman and Sons,Ilsa Kob,Jocelyn Laurentino,PC,71360.36,59750.03,11610.330000000002,0.1626999919843454
21-6670877,,France,Accessories,Hilll-Vandervort,Othello Bowes,Crysta Halls,PC,161212.39,138046.17,23166.22,0.14369999725207225
68-5024232,,UK,Games,Hessel-Stiedemann,Jessamine Apark,Winny Agnolo,PC,124668.36,103998.35,20670.009999999995,0.1657999672090015
13-0833129,,Finland,Appliances,Friesen and Sons,Hube Corey,Mellicent Mattys,Mobile,186397.6,161233.92,25163.679999999993,0.13500002145950374
53-0009701,2020-11-30,Sweden,Electronics,West-Cummings,Maxie Marrow,Anita Woakes,Mobile,153823.74,129258.09,24565.649999999994,0.15969999169178956
96-7625873,,Germany,Appliances,"Keeling, Monahan and Pollich",Rickard Doogood,Casie MacBain,Mobile,169544.95,137568.77,31976.180000000022,0.18860001433248244
84-9167618,,Sweden,Appliances,"Bashirian, Okuneva and Bechtelar",Maxie Marrow,Tarrah Castelletti,PC,58010.14,46089.06,11921.080000000002,0.20549993501136185
67-2823354,2019-09-20,Spain,Electronics,"Schowalter, Lesch and Beahan",Emalia Dinse,Bertha Walbrook,Mobile,58933.16,51855.29,7077.870000000003,0.12009995730756678
07-7047482,,UK,Appliances,Johns and Sons,Jessamine Apark,Jay Morefield,PC,165631.75,139114.11,26517.640000000014,0.16009998083097
01-7655863,2019-03-21,France,Accessories,"Hermiston, Simonis and Wisoky",Othello Bowes,Ora Grennan,PC,76543.36,65819.64,10723.720000000001,0.14009993812657298
47-5319780,,France,Games,Kihn Inc,Othello Bowes,Avrit Chanders,PC,82697.53,69548.62,13148.910000000003,0.1590000330118687
78-5541691,,Portugal,Clothing,Larkin-Collier,Celine Tumasian,Corene Shirer,PC,135211.42,108534.21,26677.210000000006,0.1972999765848181
93-9941140,2019-07-24,Italy,Books,Dibbert Inc,Piggy Roscrigg,Joshua Prevost,PC,142353.07,116046.22,26306.850000000006,0.18480001871403268
91-0416047,2019-12-24,UK,Clothing,Johns and Sons,Jessamine Apark,Winny Agnolo,PC,156177.77,130096.08,26081.689999999988,0.16700001543113333
46-6126203,2019-05-15,Portugal,Appliances,Romaguera-Haley,Celine Tumasian,Aurelie Wren,PC,99832.12,84128.53,15703.589999999997,0.15729997519836297
44-9908550,2020-06-28,UK,Electronics,Friesen-Rath,Jessamine Apark,Genevra Charrisson,PC,176662.26,146859.34,29802.920000000013,0.16869998153538854
27-9800293,,Portugal,Smartphones,Stamm Inc,Celine Tumasian,Corene Shirer,PC,156839.31,134709.28,22130.03,0.14110002141682465
68-0176456,2020-05-23,France,Games,"Lubowitz, McLaughlin and Erdman",Othello Bowes,Avrit Chanders,PC,74685.85,59166.13,15519.720000000008,0.20780000495408443
66-7112079,2020-05-21,Italy,Games,Romaguera-Dietrich,Piggy Roscrigg,Joshua Prevost,PC,127830.38,103874.97,23955.410000000003,0.18739997487295276
95-1862126,,Finland,Games,Friesen-Rath,Hube Corey,Mellicent Mattys,PC,132246.48,106841.93,25404.550000000017,0.19210000901347254
03-3076058,,Netherlands,Outdoors,"Farrell, Swaniawski and Crist",Denice Amberg,Nero Harbisher,Mobile,102073.04,81770.71,20302.329999999987,0.19890002296394804
22-8551804,2020-02-16,UK,Other,Hessel-Stiedemann,Jessamine Apark,Winny Agnolo,Mobile,18897.97,16469.58,2428.3899999999994,0.12850004524295464
85-3431441,2019-07-13,Sweden,Beauty,"Fisher, Morar and Skiles",Maxie Marrow,Anita Woakes,PC,144072.9,123729.81,20343.089999999997,0.1411999758455615
47-6702070,,Sweden,Books,"Murray, Reichel and Nolan",Maxie Marrow,Madelon Bront,PC,28755.32,23938.8,4816.52,0.16750013562707702
39-6568658,,Ireland,Appliances,Friesen-Rath,Glenine Suttaby,Palm Wetherald,PC,161630.62,133991.78,27638.839999999997,0.1710000246240471
24-9178520,,France,Accessories,"Heaney, Gulgowski and Kshlerin",Othello Bowes,Maighdiln Upcraft,Mobile,234961.46,199388.3,35573.16,0.15139997853264958
61-4366487,2020-05-28,Italy,Books,"Spencer, Rogahn and Muller",Piggy Roscrigg,Joshua Prevost,Mobile,38536.92,32001.06,6535.859999999997,0.16959995765100058
61-0888460,2020-06-19,Ireland,Games,Johns and Sons,Glenine Suttaby,Palm Wetherald,Mobile,46857.77,39116.87,7740.899999999994,0.16519992308639517
54-3353166,,Sweden,Clothing,"Schmitt, Purdy and Johnson",Maxie Marrow,Alyosha Meah,PC,177215.51,155807.88,21407.630000000005,0.12079997964060822
93-0380487,2020-11-14,UK,Appliances,Johns and Sons,Jessamine Apark,Jay Morefield,PC,149938.36,123579.2,26359.15999999999,0.17579997540322564
17-0893784,,Sweden,Electronics,Hegmann Group,Maxie Marrow,Alyosha Meah,Tablet,157683.41,130624.94,27058.47,0.17159997998521215
34-0286364,2020-06-24,Bulgaria,Appliances,Stehr LLC,Charil Alpe,Shermy McGready,PC,91108.56,74089.48,17019.08,0.18680001088810977
46-1318487,2020-06-26,France,Outdoors,Armstrong-Little,Othello Bowes,Crysta Halls,PC,165259.58,130703.8,34555.779999999984,0.20910001102507939
43-8355995,2019-06-28,Portugal,Games,Romaguera-Dietrich,Celine Tumasian,Corene Shirer,PC,223233.32,179100.09,44133.23000000001,0.1977000118082731
20-3441688,2020-01-18,Portugal,Electronics,McGlynn-Bergstrom,Celine Tumasian,Smitty Culverhouse,Mobile,84767.77,68950.1,15817.669999999998,0.1866000485797845
63-1220717,,Spain,Other,"Swaniawski, Runolfsson and Green",Emalia Dinse,Manuel Goudie,PC,144530.35,115407.48,29122.87000000001,0.20150003096235503
25-2616039,,UK,Books,O'Connell-Mitchell,Jessamine Apark,Winny Agnolo,Mobile,178560.1,150383.32,28176.78,0.157799978830657
20-0499139,2020-12-27,UK,Appliances,Johns and Sons,Jessamine Apark,Winny Agnolo,Mobile,96669.92,76475.57,20194.34999999999,0.2089000383987076
92-6298656,2019-02-26,France,Smartphones,Armstrong-Little,Othello Bowes,Maighdiln Upcraft,PC,35289.75,29424.59,5865.16,0.16620010059578205
57-9765345,2020-06-26,Portugal,Games,Johns and Sons,Celine Tumasian,Smitty Culverhouse,PC,159216.47,137419.74,21796.73000000001,0.13689997021036837
16-9758497,2020-03-22,Portugal,Outdoors,Kihn Inc,Celine Tumasian,Aurelie Wren,PC,32779.67,26800.66,5979.009999999998,0.18239994484386202
10-4704941,,Portugal,Appliances,Johns and Sons,Celine Tumasian,Brynn Dempster,PC,64192.86,52837.14,11355.720000000001,0.17690004776232124
70-8181545,2019-05-29,UK,Beauty,Dibbert Inc,Jessamine Apark,Genevra Charrisson,PC,47771.76,39234.95,8536.810000000005,0.17869992648376373
15-5051694,2019-09-26,UK,Electronics,Dibbert Inc,Jessamine Apark,Genevra Charrisson,PC,126979.62,105113.73,21865.89,0.17219999555834237
20-4568650,,Belgium,Accessories,"Heaney, Gulgowski and Kshlerin",Lambert Norheny,Collin Mackness,PC,46311.34,40564.1,5747.239999999998,0.1241000584306133
40-9497268,,Sweden,Electronics,Wisoky Inc,Maxie Marrow,Madelon Bront,Mobile,92877.57,75936.7,16940.87000000001,0.18240001326477434
77-4566105,,Sweden,Books,Tillman and Sons,Maxie Marrow,Tarrah Castelletti,PC,86854.64,72219.63,14635.009999999995,0.16850003638262728
17-3178991,2020-09-15,Ireland,Beauty,Kirlin and Sons,Glenine Suttaby,Bunnie Tonbridge,PC,68802.13,54635.77,14166.360000000008,0.20590002082784364
25-9913528,2020-05-21,Sweden,Clothing,Dibbert Inc,Maxie Marrow,Caro Morfield,Mobile,103726.57,90231.74,13494.830000000002,0.13010003126489192
96-0020600,2020-05-19,France,Electronics,Altenwerth-Konopelski,Othello Bowes,Amelina Piscopiello,Mobile,165262.34,142621.4,22640.940000000002,0.13699999649042852
66-8222460,,Finland,Clothing,Johns and Sons,Hube Corey,Wat Bowkley,PC,72385.53,60181.33,12204.199999999997,0.16859999505426013
84-5642889,2020-08-27,Sweden,Beauty,"Christiansen, Donnelly and Bechtelar",Maxie Marrow,Caro Morfield,Mobile,31627.37,25662.45,5964.919999999998,0.1885999373327595
19-6334792,2019-06-20,France,Beauty,Hessel-Stiedemann,Othello Bowes,Maighdiln Upcraft,Mobile,232217.05,191439.74,40777.31,0.17559998286086229
53-3037652,2020-05-26,France,Games,Hessel-Stiedemann,Othello Bowes,Amelina Piscopiello,PC,99319.33,79127.71,20191.619999999995,0.2033000021244605
47-9191500,,France,Beauty,"Spencer, Rogahn and Muller",Othello Bowes,Ora Grennan,PC,125499.82,100977.16,24522.660000000003,0.1953999615298253
44-9179070,2020-01-19,France,Smartphones,Wisoky Inc,Othello Bowes,Crysta Halls,PC,66884.7,58544.18,8340.519999999997,0.1246999687521959
21-3278349,2019-02-23,Sweden,Electronics,Larkin-Collier,Maxie Marrow,Caro Morfield,PC,20226.11,17408.61,2817.5,0.13930014224188436
56-1063618,,Sweden,Beauty,Hegmann Group,Maxie Marrow,Tarrah Castelletti,PC,50618.21,41835.95,8782.260000000002,0.17350001116199096
68-3731565,,Sweden,Beauty,Corwin and Sons,Maxie Marrow,Anita Woakes,Mobile,39313.39,34273.41,5039.979999999996,0.1282000865354017
38-2969743,,UK,Clothing,"Hartmann, Hane and Pfannerstill",Jessamine Apark,Winny Agnolo,Tablet,146055.05,117822.61,28232.439999999988,0.19329999202355544
84-2496865,2020-10-25,Sweden,Clothing,Romaguera-Haley,Maxie Marrow,Anita Woakes,PC,53093.47,42533.18,10560.29,0.19889997771854054
03-3461826,,France,Appliances,Johns and Sons,Othello Bowes,Maighdiln Upcraft,PC,176190.16,142273.55,33916.610000000015,0.1925000238378807
62-3312495,2019-01-20,France,Appliances,Gislason-Stanton,Othello Bowes,Maighdiln Upcraft,PC,64827.8,56043.63,8784.170000000006,0.1355000478189913
44-2650716,,Spain,Beauty,Wiza and Sons,Emalia Dinse,Perri Aldersley,PC,123953.65,101939.48,22014.17,0.17760001419885577
